,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.86031963)","(126, 0, 0.80089916)","(21, 0, 0.82573503)","(22, 0, 0.76228078)","(40, 0, 0.8676772)","(174, 0, 0.86883493)","(210, 0, 0.75342625)","(166, 0, 0.81820535)","(171, 0, 0.61556216)","(247, 0, 0.87164642)","(21, 0, 0.92542501)","(136, 0, 0.82693338)","(9, 0, 0.64261442)","(207, 0, 0.80380196)","(79, 0, 0.78891721)","(60, 0, 0.79998082)"
1,"(42, 0, 0.61556122)","(127, 0, 0.61571017)","(20, 0, 0.63823602)","(23, 0, 0.61834362)","(41, 0, 0.62317559)","(175, 0, 0.61710287)","(211, 0, 0.62329753)","(167, 0, 0.61360639)","(170, 0, 0.61212974)","(246, 0, 0.61494753)","(20, 0, 0.62897119)","(137, 0, 0.62462618)","(8, 0, 0.62669294)","(206, 0, 0.63418519)","(78, 0, 0.63222126)","(61, 0, 0.6183752)"
2,"(3, 0, 0.2317545)","(57, 0, 0.24735281)","(143, 0, 0.22925639)","(177, 0, 0.25867428)","(178, 0, 0.21547638)","(52, 0, 0.23114248)","(149, 0, 0.23838279)","(232, 0, 0.23451818)","(49, 0, 0.23883098)","(108, 0, 0.23592108)","(142, 0, 0.23895671)","(231, 0, 0.24475625)","(146, 0, 0.24463711)","(149, 0, 0.23284673)","(213, 0, 0.24377127)","(166, 0, 0.23959454)"
3,"(112, 0, 0.22316155)","(17, 0, 0.24181222)","(142, 0, 0.21580752)","(140, 0, 0.21869246)","(179, 0, 0.21437658)","(53, 0, 0.21676198)","(189, 0, 0.23715946)","(60, 0, 0.22719425)","(240, 0, 0.20345111)","(176, 0, 0.22777328)","(143, 0, 0.22211151)","(207, 0, 0.24407681)","(147, 0, 0.22423574)","(84, 0, 0.23006454)","(212, 0, 0.23147474)","(123, 0, 0.22694058)"
4,"(177, 0, 0.21239439)","(229, 0, 0.22290466)","(91, 0, 0.21165897)","(88, 0, 0.2149905)","(102, 0, 0.20663178)","(245, 0, 0.21221197)","(100, 0, 0.2252393)","(61, 0, 0.22101092)","(202, 0, 0.19576291)","(185, 0, 0.22650116)","(79, 0, 0.20866188)","(18, 0, 0.22753057)","(168, 0, 0.18885713)","(85, 0, 0.21142871)","(8, 0, 0.2279398)","(114, 0, 0.21445623)"
5,"(16, 0, 0.20871446)","(228, 0, 0.21461162)","(40, 0, 0.20644746)","(141, 0, 0.21244395)","(115, 0, 0.19569682)","(224, 0, 0.21098343)","(73, 0, 0.22475429)","(198, 0, 0.21921261)","(10, 0, 0.18888824)","(173, 0, 0.22098877)","(91, 0, 0.20763767)","(19, 0, 0.2103777)","(193, 0, 0.18818893)","(129, 0, 0.20771415)","(47, 0, 0.19220788)","(7, 0, 0.19503579)"
6,"(140, 0, 0.20849748)","(223, 0, 0.21444143)","(78, 0, 0.20435428)","(183, 0, 0.20138657)","(114, 0, 0.19414288)","(221, 0, 0.20645759)","(179, 0, 0.2109583)","(157, 0, 0.21075799)","(48, 0, 0.18835713)","(109, 0, 0.2104344)","(82, 0, 0.20491279)","(211, 0, 0.20014878)","(144, 0, 0.18648935)","(111, 0, 0.19870068)","(21, 0, 0.19150176)","(167, 0, 0.19380227)"
7,"(176, 0, 0.20254704)","(37, 0, 0.2091295)","(116, 0, 0.20146551)","(77, 0, 0.19917836)","(72, 0, 0.18708961)","(15, 0, 0.20563537)","(72, 0, 0.21065142)","(252, 0, 0.21040781)","(203, 0, 0.1869627)","(132, 0, 0.19525277)","(0, 0, 0.20386566)","(183, 0, 0.19607694)","(73, 0, 0.18584276)","(110, 0, 0.19494598)","(58, 0, 0.1884725)","(156, 0, 0.19105957)"
8,"(101, 0, 0.20231266)","(36, 0, 0.20783914)","(82, 0, 0.20045047)","(11, 0, 0.19505258)","(136, 0, 0.18374879)","(207, 0, 0.19846901)","(233, 0, 0.20748595)","(6, 0, 0.20152303)","(241, 0, 0.18625478)","(172, 0, 0.19393851)","(130, 0, 0.20001527)","(242, 0, 0.19547689)","(104, 0, 0.1845534)","(174, 0, 0.18897019)","(1, 0, 0.18840035)","(165, 0, 0.19038591)"
