,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,118,3,23,18,25,32,0,131,0,0,1,120,10,192,18
0,"(43, 0, 0.94108401)","(132, 0, 0.93849462)","(207, 0, 0.94989073)","(174, 0, 0.94583176)","(192, 0, 0.93067828)","(210, 0, 0.91102114)","(218, 0, 0.89971789)","(166, 0, 0.90745048)","(123, 0, 0.91807964)","(247, 0, 0.93591514)","(21, 0, 0.91773361)","(81, 0, 0.93562734)","(115, 0, 0.95422729)","(86, 0, 0.96220921)","(134, 0, 0.9059605)","(55, 0, 0.93061107)"
1,"(194, 0, 0.90479095)","(44, 0, 0.91009697)","(170, 0, 0.94835582)","(201, 0, 0.91623411)","(61, 0, 0.90321518)","(178, 0, 0.90998096)","(1, 0, 0.89871202)","(249, 0, 0.90616969)","(219, 0, 0.91717935)","(173, 0, 0.90802896)","(45, 0, 0.90435388)","(136, 0, 0.92334157)","(110, 0, 0.92292093)","(75, 0, 0.91656735)","(235, 0, 0.90060008)","(181, 0, 0.9026454)"
2,"(119, 0, 0.90103486)","(37, 0, 0.9040886)","(48, 0, 0.93819665)","(69, 0, 0.91503195)","(227, 0, 0.90281928)","(167, 0, 0.90873114)","(23, 0, 0.89009889)","(209, 0, 0.89849686)","(218, 0, 0.9113254)","(73, 0, 0.90006583)","(10, 0, 0.90422941)","(49, 0, 0.90526371)","(53, 0, 0.90571462)","(24, 0, 0.90234236)","(204, 0, 0.89341031)","(251, 0, 0.90233038)"
3,"(232, 0, 0.89699718)","(235, 0, 0.89760821)","(21, 0, 0.92481131)","(88, 0, 0.91400907)","(74, 0, 0.89700123)","(58, 0, 0.90736266)","(62, 0, 0.88315998)","(75, 0, 0.89655812)","(5, 0, 0.91120327)","(78, 0, 0.8965897)","(219, 0, 0.89978521)","(80, 0, 0.90326668)","(227, 0, 0.90064599)","(42, 0, 0.88852214)","(17, 0, 0.88994481)","(209, 0, 0.88956199)"
4,"(154, 0, 0.89085244)","(127, 0, 0.89100298)","(228, 0, 0.92376022)","(246, 0, 0.91230147)","(144, 0, 0.89685948)","(202, 0, 0.90641134)","(34, 0, 0.88192937)","(27, 0, 0.89231367)","(195, 0, 0.90608409)","(43, 0, 0.89580701)","(162, 0, 0.89701289)","(239, 0, 0.89456006)","(253, 0, 0.89766562)","(181, 0, 0.88847322)","(175, 0, 0.88570245)","(78, 0, 0.88617311)"
5,"(49, 0, 0.89050882)","(119, 0, 0.88330781)","(83, 0, 0.9006882)","(46, 0, 0.90945828)","(52, 0, 0.89660819)","(241, 0, 0.90554749)","(116, 0, 0.88055529)","(245, 0, 0.88838787)","(64, 0, 0.90520408)","(150, 0, 0.89486895)","(48, 0, 0.89598336)","(221, 0, 0.89302132)","(248, 0, 0.88804665)","(69, 0, 0.88187611)","(68, 0, 0.88559574)","(238, 0, 0.88554732)"
6,"(97, 0, 0.88877967)","(84, 0, 0.88139028)","(63, 0, 0.89844222)","(188, 0, 0.908552)","(36, 0, 0.88755184)","(26, 0, 0.90136094)","(166, 0, 0.87904907)","(150, 0, 0.88610365)","(38, 0, 0.90399542)","(130, 0, 0.88860818)","(46, 0, 0.88369172)","(150, 0, 0.89074028)","(241, 0, 0.88599377)","(158, 0, 0.88173858)","(111, 0, 0.88505032)","(52, 0, 0.8849223)"
7,"(159, 0, 0.88819964)","(96, 0, 0.87896712)","(162, 0, 0.89577143)","(122, 0, 0.89310886)","(68, 0, 0.8860077)","(195, 0, 0.89831607)","(66, 0, 0.87862571)","(148, 0, 0.88247113)","(226, 0, 0.89951415)","(22, 0, 0.88825905)","(212, 0, 0.88189019)","(137, 0, 0.88756445)","(126, 0, 0.88449645)","(154, 0, 0.88030381)","(74, 0, 0.88060805)","(190, 0, 0.88468333)"
8,"(209, 0, 0.88781568)","(69, 0, 0.87874055)","(91, 0, 0.8921225)","(136, 0, 0.8927551)","(51, 0, 0.88216292)","(11, 0, 0.89771982)","(40, 0, 0.87749341)","(223, 0, 0.88047)","(6, 0, 0.89765683)","(161, 0, 0.88241871)","(159, 0, 0.87864098)","(14, 0, 0.87841388)","(3, 0, 0.88094027)","(197, 0, 0.87933952)","(201, 0, 0.87583291)","(77, 0, 0.87980821)"
