,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,"(43, 0, 0.90565028)","(126, 0, 0.844194)","(21, 0, 0.84557563)","(22, 0, 0.85027197)","(40, 0, 0.86499411)","(174, 0, 0.81120645)","(210, 0, 0.82806309)","(166, 0, 0.81386133)","(146, 0, 0.71160633)","(247, 0, 0.8988389)","(21, 0, 0.95827043)","(136, 0, 0.86775635)","(9, 0, 0.76533856)","(207, 0, 0.81784549)","(78, 0, 0.79679994)","(60, 0, 0.78004592)"
1,"(119, 0, 0.71964624)","(119, 0, 0.72390827)","(177, 0, 0.72446116)","(137, 0, 0.72523225)","(133, 0, 0.70230157)","(175, 0, 0.7802594)","(97, 0, 0.70789545)","(95, 0, 0.73599311)","(171, 0, 0.71118145)","(37, 0, 0.74706483)","(33, 0, 0.70165305)","(200, 0, 0.70424422)","(49, 0, 0.70180016)","(206, 0, 0.7972749)","(79, 0, 0.74233447)","(104, 0, 0.7428497)"
2,"(13, 0, 0.69432968)","(225, 0, 0.71415318)","(108, 0, 0.70510151)","(41, 0, 0.70586072)","(77, 0, 0.68985837)","(104, 0, 0.69266991)","(242, 0, 0.70666254)","(167, 0, 0.72733089)","(181, 0, 0.68875082)","(40, 0, 0.74533808)","(252, 0, 0.66505361)","(253, 0, 0.6926163)","(117, 0, 0.68432593)","(152, 0, 0.71007807)","(34, 0, 0.71501909)","(57, 0, 0.69910298)"
3,"(132, 0, 0.68191142)","(81, 0, 0.69577686)","(72, 0, 0.70148151)","(174, 0, 0.67886466)","(228, 0, 0.68555353)","(237, 0, 0.65917369)","(170, 0, 0.68553935)","(226, 0, 0.72020799)","(226, 0, 0.67927388)","(179, 0, 0.72634754)","(167, 0, 0.65921881)","(223, 0, 0.69195934)","(132, 0, 0.66662392)","(92, 0, 0.70762123)","(241, 0, 0.69278355)","(20, 0, 0.67675889)"
4,"(120, 0, 0.67954329)","(167, 0, 0.69381672)","(29, 0, 0.7013367)","(54, 0, 0.6713015)","(54, 0, 0.6737082)","(22, 0, 0.65709164)","(105, 0, 0.67479526)","(209, 0, 0.70439471)","(214, 0, 0.67207159)","(92, 0, 0.70934712)","(94, 0, 0.65624369)","(92, 0, 0.68941692)","(242, 0, 0.66418232)","(77, 0, 0.6872305)","(193, 0, 0.68450407)","(226, 0, 0.67668797)"
5,"(94, 0, 0.67204218)","(98, 0, 0.69178167)","(174, 0, 0.69259172)","(209, 0, 0.66293566)","(189, 0, 0.67213752)","(11, 0, 0.65411046)","(37, 0, 0.67175267)","(196, 0, 0.70273914)","(165, 0, 0.66970461)","(150, 0, 0.70491788)","(10, 0, 0.65118357)","(12, 0, 0.68861814)","(81, 0, 0.6637744)","(134, 0, 0.66952012)","(84, 0, 0.67834856)","(204, 0, 0.67209756)"
6,"(135, 0, 0.6574405)","(183, 0, 0.6833161)","(181, 0, 0.6914866)","(113, 0, 0.66253249)","(82, 0, 0.66944771)","(28, 0, 0.64608434)","(162, 0, 0.66266044)","(172, 0, 0.68750921)","(202, 0, 0.66813568)","(185, 0, 0.69746947)","(52, 0, 0.64914793)","(230, 0, 0.67828986)","(121, 0, 0.6631879)","(76, 0, 0.66632999)","(23, 0, 0.6773706)","(135, 0, 0.66652008)"
7,"(42, 0, 0.65652659)","(213, 0, 0.68139141)","(73, 0, 0.68726444)","(140, 0, 0.65054918)","(178, 0, 0.66792402)","(186, 0, 0.6418273)","(118, 0, 0.65391959)","(242, 0, 0.68644334)","(159, 0, 0.66732794)","(50, 0, 0.69379647)","(193, 0, 0.64894798)","(235, 0, 0.66271898)","(23, 0, 0.66239595)","(103, 0, 0.66135545)","(127, 0, 0.67510791)","(61, 0, 0.66172946)"
8,"(110, 0, 0.64956092)","(120, 0, 0.67163726)","(13, 0, 0.68304853)","(72, 0, 0.64683453)","(142, 0, 0.66775528)","(88, 0, 0.64036969)","(211, 0, 0.65055809)","(177, 0, 0.67927743)","(59, 0, 0.66721763)","(118, 0, 0.69011242)","(217, 0, 0.64818561)","(154, 0, 0.66190367)","(207, 0, 0.64895327)","(146, 0, 0.65962467)","(3, 0, 0.67156007)","(114, 0, 0.66071545)"
