,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,80,31,224,240,50,245,218,23,177,77,146,24,69,151,201,229
0,"(156, 255, nan)","(246, 255, nan)","(246, 255, nan)","(25, 255, nan)","(252, 0, 1.)","(17, 255, nan)","(231, 255, nan)","(251, 0, 1.)","(99, 255, nan)","(222, 255, nan)","(150, 255, nan)","(255, 0, 1.)","(100, 255, nan)","(18, 255, nan)","(249, 0, 1.)","(222, 255, nan)"
1,"(254, 0, 1.)","(254, 0, 1.)","(229, 255, nan)","(255, 0, 1.)","(242, 0, 1.)","(251, 0, 1.)","(120, 255, nan)","(250, 0, 1.)","(252, 0, 1.)","(252, 0, 1.)","(248, 0, 1.)","(254, 0, 1.)","(251, 0, 1.)","(251, 0, 1.)","(248, 0, 1.)","(211, 255, nan)"
2,"(246, 0, 1.)","(251, 0, 1.)","(9, 255, nan)","(251, 0, 1.)","(241, 0, 1.)","(248, 0, 1.)","(253, 0, 1.)","(248, 0, 1.)","(247, 0, 1.)","(242, 0, 1.)","(243, 0, 1.)","(253, 0, 1.)","(240, 0, 1.)","(249, 0, 1.)","(245, 0, 1.)","(255, 0, 1.)"
3,"(242, 0, 1.)","(249, 0, 1.)","(252, 0, 1.)","(245, 0, 1.)","(239, 0, 1.)","(245, 0, 1.)","(252, 0, 1.)","(242, 0, 1.)","(233, 0, 1.)","(241, 0, 1.)","(240, 0, 1.)","(252, 0, 1.)","(236, 0, 1.)","(247, 0, 1.)","(235, 0, 1.)","(252, 0, 1.)"
4,"(239, 0, 1.)","(248, 0, 1.)","(250, 0, 1.)","(241, 0, 1.)","(235, 0, 1.)","(241, 0, 1.)","(248, 0, 1.)","(238, 0, 1.)","(227, 0, 1.)","(231, 0, 1.)","(237, 0, 1.)","(250, 0, 1.)","(234, 0, 1.)","(241, 0, 1.)","(217, 0, 1.)","(237, 0, 1.)"
5,"(225, 0, 1.)","(244, 0, 1.)","(244, 0, 1.)","(233, 0, 1.)","(232, 0, 1.)","(240, 0, 1.)","(246, 0, 1.)","(237, 0, 1.)","(217, 0, 1.)","(226, 0, 1.)","(231, 0, 1.)","(249, 0, 1.)","(233, 0, 1.)","(237, 0, 1.)","(205, 0, 1.)","(233, 0, 1.)"
6,"(224, 0, 1.)","(238, 0, 1.)","(243, 0, 1.)","(230, 0, 1.)","(229, 0, 1.)","(237, 0, 1.)","(245, 0, 1.)","(230, 0, 1.)","(213, 0, 1.)","(219, 0, 1.)","(227, 0, 1.)","(247, 0, 1.)","(232, 0, 1.)","(235, 0, 1.)","(203, 0, 1.)","(230, 0, 1.)"
7,"(223, 0, 1.)","(235, 0, 1.)","(242, 0, 1.)","(229, 0, 1.)","(226, 0, 1.)","(233, 0, 1.)","(240, 0, 1.)","(228, 0, 1.)","(212, 0, 1.)","(218, 0, 1.)","(225, 0, 1.)","(244, 0, 1.)","(231, 0, 1.)","(231, 0, 1.)","(197, 0, 1.)","(217, 0, 1.)"
8,"(208, 0, 1.)","(234, 0, 1.)","(224, 0, 1.)","(226, 0, 1.)","(224, 0, 1.)","(230, 0, 1.)","(230, 0, 1.)","(224, 0, 1.)","(207, 0, 1.)","(217, 0, 1.)","(224, 0, 1.)","(240, 0, 1.)","(227, 0, 1.)","(228, 0, 1.)","(194, 0, 1.)","(206, 0, 1.)"
