,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.8432598)","(126, 0, 0.79791233)","(21, 0, 0.84321707)","(22, 0, 0.75661725)","(40, 0, 0.85971675)","(174, 0, 0.88217996)","(210, 0, 0.75062654)","(166, 0, 0.82451009)","(170, 0, 0.60433686)","(247, 0, 0.86550028)","(21, 0, 0.93140731)","(136, 0, 0.83666905)","(9, 0, 0.64640388)","(207, 0, 0.80593307)","(79, 0, 0.77370389)","(60, 0, 0.80197136)"
1,"(42, 0, 0.67328449)","(127, 0, 0.63205296)","(20, 0, 0.5747361)","(23, 0, 0.64026431)","(41, 0, 0.62476099)","(175, 0, 0.63628242)","(211, 0, 0.63059955)","(167, 0, 0.63172672)","(171, 0, 0.58784336)","(246, 0, 0.62225357)","(20, 0, 0.63513248)","(137, 0, 0.61481808)","(8, 0, 0.61857614)","(206, 0, 0.63054715)","(78, 0, 0.59273713)","(61, 0, 0.60181071)"
2,"(169, 0, 0.25756649)","(55, 0, 0.2654226)","(3, 0, 0.27990904)","(149, 0, 0.24614611)","(170, 0, 0.28481732)","(91, 0, 0.25117286)","(80, 0, 0.26054825)","(36, 0, 0.26754952)","(40, 0, 0.22200924)","(117, 0, 0.25680466)","(8, 0, 0.22714203)","(10, 0, 0.26231937)","(138, 0, 0.23968242)","(241, 0, 0.26612458)","(205, 0, 0.24336431)","(52, 0, 0.28670621)"
3,"(168, 0, 0.24547241)","(252, 0, 0.245878)","(150, 0, 0.23822094)","(45, 0, 0.2374261)","(221, 0, 0.20508099)","(44, 0, 0.23783359)","(81, 0, 0.2450111)","(152, 0, 0.24062132)","(219, 0, 0.20845734)","(116, 0, 0.24011308)","(168, 0, 0.22353008)","(19, 0, 0.22154337)","(10, 0, 0.20786982)","(76, 0, 0.25855574)","(185, 0, 0.24113421)","(191, 0, 0.28290433)"
4,"(240, 0, 0.23316917)","(216, 0, 0.24336462)","(224, 0, 0.23405036)","(148, 0, 0.23140022)","(94, 0, 0.20475738)","(145, 0, 0.23436079)","(231, 0, 0.23780428)","(20, 0, 0.23952804)","(106, 0, 0.20557657)","(168, 0, 0.22975241)","(26, 0, 0.21772275)","(20, 0, 0.21917137)","(139, 0, 0.20755574)","(239, 0, 0.23106435)","(233, 0, 0.2212093)","(190, 0, 0.26060722)"
5,"(30, 0, 0.22538361)","(140, 0, 0.242373)","(30, 0, 0.23044881)","(19, 0, 0.2292103)","(26, 0, 0.19690054)","(212, 0, 0.22123735)","(217, 0, 0.23432941)","(153, 0, 0.2285618)","(144, 0, 0.19859712)","(152, 0, 0.22441768)","(174, 0, 0.21140689)","(50, 0, 0.21438103)","(50, 0, 0.19333506)","(77, 0, 0.22476954)","(115, 0, 0.21572532)","(201, 0, 0.2545665)"
6,"(32, 0, 0.22083936)","(197, 0, 0.22978197)","(48, 0, 0.21575126)","(227, 0, 0.22365975)","(81, 0, 0.19536071)","(165, 0, 0.21880701)","(233, 0, 0.23359343)","(112, 0, 0.22164803)","(89, 0, 0.19579567)","(12, 0, 0.21326003)","(41, 0, 0.21132967)","(131, 0, 0.21387286)","(149, 0, 0.19046308)","(105, 0, 0.21125938)","(204, 0, 0.21444356)","(158, 0, 0.22222948)"
7,"(212, 0, 0.20701661)","(219, 0, 0.22434413)","(43, 0, 0.21491396)","(224, 0, 0.22326643)","(82, 0, 0.19147687)","(184, 0, 0.2172498)","(128, 0, 0.2130817)","(175, 0, 0.21939103)","(0, 0, 0.19502867)","(2, 0, 0.21225292)","(227, 0, 0.2054914)","(171, 0, 0.21336421)","(120, 0, 0.18671487)","(238, 0, 0.2084265)","(186, 0, 0.21302367)","(246, 0, 0.21280037)"
8,"(16, 0, 0.20692836)","(57, 0, 0.21748203)","(178, 0, 0.21243994)","(40, 0, 0.21904039)","(129, 0, 0.19058714)","(45, 0, 0.21315438)","(39, 0, 0.21263093)","(41, 0, 0.21284065)","(86, 0, 0.19209318)","(220, 0, 0.20890104)","(137, 0, 0.20491678)","(125, 0, 0.20728755)","(194, 0, 0.18499634)","(58, 0, 0.2073441)","(113, 0, 0.20945962)","(19, 0, 0.21175858)"
