,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,"(43, 0, 0.87978412)","(126, 0, 0.82089447)","(21, 0, 0.8296257)","(22, 0, 0.74282866)","(40, 0, 0.85496887)","(174, 0, 0.85444316)","(210, 0, 0.72518717)","(166, 0, 0.81964857)","(170, 0, 0.63443578)","(247, 0, 0.88369426)","(21, 0, 0.93916875)","(136, 0, 0.85320201)","(8, 0, 0.62456533)","(207, 0, 0.83227966)","(79, 0, 0.76947518)","(60, 0, 0.80828321)"
1,"(42, 0, 0.62212898)","(127, 0, 0.60914283)","(20, 0, 0.61085302)","(23, 0, 0.6722767)","(41, 0, 0.60764118)","(175, 0, 0.65503378)","(211, 0, 0.66957553)","(167, 0, 0.57926512)","(171, 0, 0.62985044)","(246, 0, 0.593708)","(20, 0, 0.60226498)","(137, 0, 0.61581541)","(9, 0, 0.60000129)","(206, 0, 0.65300571)","(78, 0, 0.58481772)","(61, 0, 0.59416052)"
2,"(101, 0, 0.27655046)","(200, 0, 0.34920337)","(1, 0, 0.28006216)","(118, 0, 0.27986074)","(119, 0, 0.31087968)","(244, 0, 0.31285318)","(72, 0, 0.3023816)","(224, 0, 0.26139791)","(241, 0, 0.25770572)","(7, 0, 0.29257945)","(91, 0, 0.30809571)","(19, 0, 0.29890036)","(105, 0, 0.29370807)","(203, 0, 0.28539373)","(0, 0, 0.27950129)","(176, 0, 0.2724078)"
3,"(204, 0, 0.25979073)","(78, 0, 0.28571239)","(155, 0, 0.27745789)","(44, 0, 0.27774066)","(179, 0, 0.29687408)","(14, 0, 0.27796374)","(114, 0, 0.28221668)","(230, 0, 0.25887159)","(179, 0, 0.24366066)","(234, 0, 0.29088317)","(249, 0, 0.29319639)","(231, 0, 0.29042871)","(114, 0, 0.27031784)","(85, 0, 0.28005947)","(1, 0, 0.26949763)","(35, 0, 0.27155179)"
4,"(16, 0, 0.25219822)","(19, 0, 0.27483253)","(119, 0, 0.27404139)","(231, 0, 0.27587062)","(112, 0, 0.24746735)","(15, 0, 0.26182232)","(152, 0, 0.27871239)","(51, 0, 0.25886389)","(49, 0, 0.2387747)","(179, 0, 0.27218452)","(97, 0, 0.28795223)","(207, 0, 0.29041328)","(88, 0, 0.26907488)","(34, 0, 0.27042168)","(46, 0, 0.26798256)","(254, 0, 0.27105848)"
5,"(52, 0, 0.24770234)","(228, 0, 0.27473885)","(40, 0, 0.27117621)","(98, 0, 0.27370897)","(102, 0, 0.24193814)","(64, 0, 0.25538594)","(179, 0, 0.27695257)","(136, 0, 0.25783836)","(202, 0, 0.23797741)","(79, 0, 0.26373762)","(142, 0, 0.286838)","(47, 0, 0.25967345)","(231, 0, 0.26145427)","(244, 0, 0.26658266)","(21, 0, 0.26701715)","(111, 0, 0.26704901)"
6,"(167, 0, 0.24408305)","(229, 0, 0.26729368)","(100, 0, 0.26423122)","(143, 0, 0.26856394)","(200, 0, 0.2347591)","(206, 0, 0.25482812)","(63, 0, 0.27436059)","(185, 0, 0.25750479)","(182, 0, 0.23252013)","(185, 0, 0.26211719)","(178, 0, 0.2824707)","(121, 0, 0.25723223)","(169, 0, 0.25997597)","(87, 0, 0.25874113)","(212, 0, 0.26448632)","(166, 0, 0.26073015)"
7,"(221, 0, 0.24328479)","(235, 0, 0.25450486)","(102, 0, 0.26376452)","(11, 0, 0.26321012)","(49, 0, 0.23238188)","(254, 0, 0.24672735)","(99, 0, 0.27156395)","(72, 0, 0.2530415)","(28, 0, 0.22998298)","(145, 0, 0.25902335)","(117, 0, 0.27937004)","(104, 0, 0.2450702)","(73, 0, 0.25124721)","(186, 0, 0.25508443)","(232, 0, 0.26198275)","(114, 0, 0.25388869)"
8,"(122, 0, 0.24299452)","(37, 0, 0.25232135)","(159, 0, 0.26112943)","(76, 0, 0.25956798)","(147, 0, 0.23224285)","(58, 0, 0.24505169)","(116, 0, 0.25860635)","(228, 0, 0.25033769)","(118, 0, 0.22755522)","(42, 0, 0.25687946)","(87, 0, 0.267941)","(255, 0, 0.24466487)","(147, 0, 0.24464831)","(90, 0, 0.25101639)","(83, 0, 0.2539303)","(155, 0, 0.25297774)"
