,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,20,0,40,14,9,21,1,2,0,0,14,41,4,62,13
0,"(43, 0, 0.932442)","(140, 0, 0.92199036)","(21, 0, 0.91029015)","(23, 0, 0.91604472)","(111, 0, 0.93202549)","(172, 0, 0.94101778)","(156, 0, 0.92789361)","(233, 0, 0.94014483)","(176, 0, 0.94441071)","(247, 0, 0.92866784)","(21, 0, 0.93767075)","(39, 0, 0.9233965)","(38, 0, 0.94004499)","(238, 0, 0.94023233)","(199, 0, 0.92146395)","(28, 0, 0.92407256)"
1,"(113, 0, 0.91398925)","(215, 0, 0.91936245)","(161, 0, 0.90678167)","(176, 0, 0.89896844)","(183, 0, 0.91146147)","(227, 0, 0.92634002)","(104, 0, 0.9248196)","(166, 0, 0.9228069)","(71, 0, 0.94186638)","(60, 0, 0.91960233)","(222, 0, 0.91586988)","(11, 0, 0.90601319)","(95, 0, 0.92366052)","(30, 0, 0.93374051)","(62, 0, 0.91885472)","(194, 0, 0.92175503)"
2,"(83, 0, 0.90971139)","(211, 0, 0.91726354)","(42, 0, 0.90642723)","(206, 0, 0.89722108)","(178, 0, 0.90986594)","(111, 0, 0.90361075)","(102, 0, 0.8990302)","(96, 0, 0.90893614)","(171, 0, 0.92476962)","(249, 0, 0.91077165)","(127, 0, 0.90920883)","(20, 0, 0.90031917)","(206, 0, 0.92288339)","(242, 0, 0.92376013)","(40, 0, 0.91575296)","(151, 0, 0.91429667)"
3,"(52, 0, 0.90800125)","(187, 0, 0.9104932)","(231, 0, 0.9052504)","(86, 0, 0.8922272)","(108, 0, 0.90537658)","(22, 0, 0.89892183)","(179, 0, 0.89895421)","(68, 0, 0.90116036)","(99, 0, 0.91187169)","(173, 0, 0.90749434)","(55, 0, 0.90408051)","(34, 0, 0.89910725)","(40, 0, 0.90983359)","(210, 0, 0.92201151)","(219, 0, 0.9152305)","(105, 0, 0.90427015)"
4,"(223, 0, 0.8954692)","(64, 0, 0.90902005)","(141, 0, 0.885921)","(154, 0, 0.89168841)","(120, 0, 0.89636316)","(165, 0, 0.88815366)","(69, 0, 0.89598593)","(123, 0, 0.89829373)","(144, 0, 0.91009796)","(103, 0, 0.90649626)","(173, 0, 0.9000607)","(188, 0, 0.89577647)","(139, 0, 0.8999364)","(207, 0, 0.91781878)","(177, 0, 0.90824505)","(163, 0, 0.89809997)"
5,"(207, 0, 0.8906169)","(99, 0, 0.90831704)","(69, 0, 0.88221346)","(45, 0, 0.88863527)","(38, 0, 0.89389628)","(78, 0, 0.8796803)","(149, 0, 0.89538694)","(92, 0, 0.8952768)","(101, 0, 0.90302998)","(143, 0, 0.90138927)","(36, 0, 0.88870782)","(209, 0, 0.89188301)","(169, 0, 0.89618954)","(189, 0, 0.90875306)","(153, 0, 0.9080657)","(116, 0, 0.8976268)"
6,"(39, 0, 0.88928198)","(92, 0, 0.89802418)","(52, 0, 0.8800743)","(171, 0, 0.88474752)","(70, 0, 0.89034498)","(157, 0, 0.87859125)","(62, 0, 0.89473756)","(5, 0, 0.89434553)","(65, 0, 0.8997002)","(79, 0, 0.89521182)","(20, 0, 0.88721805)","(4, 0, 0.88895346)","(126, 0, 0.89370194)","(33, 0, 0.90523725)","(183, 0, 0.9056775)","(64, 0, 0.89228245)"
7,"(226, 0, 0.88393931)","(134, 0, 0.89236961)","(169, 0, 0.87874485)","(241, 0, 0.88171619)","(248, 0, 0.88584446)","(19, 0, 0.87770259)","(7, 0, 0.89214084)","(228, 0, 0.89162662)","(211, 0, 0.89635032)","(17, 0, 0.88945906)","(31, 0, 0.88695034)","(101, 0, 0.88208264)","(76, 0, 0.8905276)","(6, 0, 0.90517252)","(106, 0, 0.90564748)","(52, 0, 0.89111221)"
8,"(118, 0, 0.87959152)","(188, 0, 0.89128383)","(165, 0, 0.87648677)","(53, 0, 0.88165047)","(226, 0, 0.88459511)","(41, 0, 0.87474222)","(115, 0, 0.88873148)","(134, 0, 0.88424326)","(143, 0, 0.89572983)","(215, 0, 0.88944947)","(164, 0, 0.88497311)","(40, 0, 0.88161248)","(13, 0, 0.88397873)","(31, 0, 0.896885)","(126, 0, 0.89931566)","(167, 0, 0.8908863)"
