,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,42,8,46,51,228,128,139,143,155,6,86,17,175,167,41,1
0,"(72, 0, 0.97009157)","(18, 0, 0.98173807)","(22, 0, 0.99087165)","(102, 0, 0.98247003)","(48, 0, 0.97920856)","(218, 0, 0.98259325)","(22, 0, 0.9822233)","(140, 0, 0.99488471)","(105, 0, 0.97335473)","(22, 0, 0.98173574)","(124, 0, 0.96642618)","(13, 0, 0.97450367)","(36, 0, 0.9706611)","(17, 0, 0.97368156)","(223, 0, 0.98448846)","(18, 0, 0.98677568)"
1,"(83, 0, 0.96979505)","(226, 0, 0.97929464)","(202, 0, 0.98974713)","(203, 0, 0.98037709)","(115, 0, 0.97678484)","(173, 0, 0.97828667)","(249, 0, 0.97981629)","(82, 0, 0.98978611)","(92, 0, 0.97303121)","(120, 0, 0.98058774)","(77, 0, 0.9629183)","(45, 0, 0.97066916)","(27, 0, 0.97004737)","(67, 0, 0.97202913)","(203, 0, 0.97374687)","(60, 0, 0.98457117)"
2,"(218, 0, 0.96481204)","(6, 0, 0.97779355)","(219, 0, 0.98825738)","(218, 0, 0.97064147)","(99, 0, 0.97446972)","(153, 0, 0.97654416)","(137, 0, 0.9717822)","(194, 0, 0.98097813)","(33, 0, 0.96681669)","(136, 0, 0.97270394)","(67, 0, 0.9629183)","(179, 0, 0.96944586)","(222, 0, 0.96899818)","(73, 0, 0.97108452)","(47, 0, 0.96774932)","(152, 0, 0.98086949)"
3,"(89, 0, 0.96223948)","(209, 0, 0.97725455)","(55, 0, 0.98594644)","(23, 0, 0.96902154)","(124, 0, 0.97234912)","(106, 0, 0.97300746)","(200, 0, 0.96882754)","(33, 0, 0.98097813)","(26, 0, 0.96650422)","(153, 0, 0.97225515)","(221, 0, 0.96287022)","(226, 0, 0.96802803)","(90, 0, 0.96532993)","(245, 0, 0.96858755)","(241, 0, 0.96747763)","(179, 0, 0.97777297)"
4,"(126, 0, 0.958678)","(224, 0, 0.97208613)","(234, 0, 0.98347604)","(97, 0, 0.96826625)","(216, 0, 0.97219758)","(150, 0, 0.97091664)","(41, 0, 0.96806044)","(77, 0, 0.97311521)","(81, 0, 0.96449966)","(116, 0, 0.97167844)","(22, 0, 0.96032186)","(82, 0, 0.96190412)","(100, 0, 0.96376262)","(219, 0, 0.96858755)","(42, 0, 0.9607925)","(255, 0, 0.97767542)"
5,"(140, 0, 0.95853816)","(47, 0, 0.97110841)","(38, 0, 0.98281851)","(53, 0, 0.96494845)","(208, 0, 0.96753247)","(4, 0, 0.96840216)","(53, 0, 0.96498947)","(232, 0, 0.97202885)","(243, 0, 0.96368425)","(69, 0, 0.97167844)","(179, 0, 0.95858945)","(30, 0, 0.96190412)","(199, 0, 0.95907534)","(22, 0, 0.96858755)","(4, 0, 0.95920717)","(157, 0, 0.97450423)"
6,"(32, 0, 0.9569689)","(202, 0, 0.97017627)","(137, 0, 0.98227838)","(70, 0, 0.96445848)","(210, 0, 0.96721944)","(123, 0, 0.96735102)","(86, 0, 0.96404239)","(252, 0, 0.96637927)","(82, 0, 0.95822847)","(247, 0, 0.97119391)","(74, 0, 0.95239619)","(175, 0, 0.96175596)","(74, 0, 0.95494456)","(50, 0, 0.96490896)","(38, 0, 0.95839546)","(66, 0, 0.97252434)"
7,"(102, 0, 0.95242954)","(160, 0, 0.96992181)","(162, 0, 0.98148148)","(141, 0, 0.96362363)","(104, 0, 0.96553286)","(16, 0, 0.96675672)","(149, 0, 0.96243548)","(13, 0, 0.9606704)","(255, 0, 0.95303753)","(103, 0, 0.97119391)","(100, 0, 0.95116665)","(147, 0, 0.96157166)","(46, 0, 0.95305322)","(46, 0, 0.96475278)","(8, 0, 0.95839546)","(76, 0, 0.97015318)"
8,"(48, 0, 0.9490912)","(126, 0, 0.96697255)","(88, 0, 0.98113045)","(220, 0, 0.95664966)","(177, 0, 0.96532553)","(235, 0, 0.96527778)","(186, 0, 0.96077221)","(11, 0, 0.95980713)","(164, 0, 0.95224538)","(40, 0, 0.97084298)","(65, 0, 0.94965931)","(47, 0, 0.95963291)","(233, 0, 0.95181101)","(227, 0, 0.96419827)","(62, 0, 0.95712562)","(35, 0, 0.96859667)"
