,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.85333223)","(127, 0, 0.81708135)","(21, 0, 0.84026388)","(22, 0, 0.84464978)","(40, 0, 0.89111426)","(174, 0, 0.87847083)","(211, 0, 0.80337676)","(166, 0, 0.83325489)","(170, 0, 0.78876528)","(247, 0, 0.89194634)","(21, 0, 0.92715121)","(136, 0, 0.84446793)","(9, 0, 0.81348501)","(207, 0, 0.82183325)","(79, 0, 0.79962794)","(60, 0, 0.82750487)"
1,"(42, 0, 0.78202811)","(126, 0, 0.77949624)","(20, 0, 0.71886921)","(23, 0, 0.79944823)","(41, 0, 0.77917664)","(175, 0, 0.81063169)","(210, 0, 0.79557313)","(167, 0, 0.80644355)","(171, 0, 0.76796028)","(246, 0, 0.77066421)","(20, 0, 0.78764819)","(137, 0, 0.80806745)","(8, 0, 0.78350702)","(206, 0, 0.71219473)","(78, 0, 0.77431654)","(61, 0, 0.76970799)"
2,"(112, 0, 0.65806185)","(9, 0, 0.66412191)","(77, 0, 0.65344075)","(96, 0, 0.66241039)","(136, 0, 0.65173756)","(227, 0, 0.70008423)","(5, 0, 0.67493632)","(209, 0, 0.63457116)","(220, 0, 0.62036155)","(175, 0, 0.66848841)","(99, 0, 0.651482)","(209, 0, 0.64178667)","(126, 0, 0.63411618)","(101, 0, 0.62439535)","(152, 0, 0.60927085)","(75, 0, 0.67155013)"
3,"(40, 0, 0.63417373)","(39, 0, 0.64732604)","(98, 0, 0.63300491)","(97, 0, 0.65605384)","(94, 0, 0.62993835)","(217, 0, 0.68753107)","(164, 0, 0.6629213)","(13, 0, 0.63415488)","(221, 0, 0.61963414)","(128, 0, 0.65512468)","(98, 0, 0.64932601)","(40, 0, 0.63566118)","(97, 0, 0.6324328)","(166, 0, 0.60359067)","(22, 0, 0.6055387)","(74, 0, 0.66324841)"
4,"(93, 0, 0.61808013)","(23, 0, 0.6329021)","(99, 0, 0.58946073)","(20, 0, 0.64839492)","(95, 0, 0.62712638)","(5, 0, 0.65604712)","(165, 0, 0.6285083)","(254, 0, 0.60335697)","(243, 0, 0.59924576)","(129, 0, 0.61015691)","(76, 0, 0.64840851)","(94, 0, 0.62536062)","(127, 0, 0.60155306)","(32, 0, 0.59571482)","(57, 0, 0.60403429)","(5, 0, 0.60997879)"
5,"(114, 0, 0.61570856)","(223, 0, 0.6274059)","(194, 0, 0.58115193)","(142, 0, 0.64274374)","(176, 0, 0.61838677)","(218, 0, 0.63585292)","(12, 0, 0.61513549)","(112, 0, 0.59877164)","(125, 0, 0.59737077)","(35, 0, 0.60817579)","(56, 0, 0.6348132)","(12, 0, 0.62107797)","(80, 0, 0.59148252)","(184, 0, 0.59103808)","(241, 0, 0.60177093)","(234, 0, 0.60802565)"
6,"(27, 0, 0.6127482)","(168, 0, 0.62635021)","(180, 0, 0.57498133)","(230, 0, 0.62399908)","(209, 0, 0.60591684)","(123, 0, 0.62276963)","(74, 0, 0.60791511)","(113, 0, 0.59856857)","(0, 0, 0.59130894)","(149, 0, 0.59551507)","(23, 0, 0.63128538)","(255, 0, 0.60670425)","(10, 0, 0.58230856)","(173, 0, 0.58247456)","(237, 0, 0.58780454)","(167, 0, 0.59761354)"
7,"(176, 0, 0.60405282)","(91, 0, 0.61485363)","(143, 0, 0.57171931)","(215, 0, 0.62173661)","(254, 0, 0.60184884)","(246, 0, 0.62230154)","(150, 0, 0.6074443)","(7, 0, 0.59671236)","(22, 0, 0.57495426)","(87, 0, 0.59512912)","(191, 0, 0.62597237)","(254, 0, 0.59984425)","(190, 0, 0.58228487)","(73, 0, 0.58043181)","(248, 0, 0.58605522)","(4, 0, 0.59646014)"
8,"(177, 0, 0.60167858)","(8, 0, 0.6145036)","(118, 0, 0.55667355)","(231, 0, 0.61616708)","(149, 0, 0.59746129)","(103, 0, 0.62089311)","(19, 0, 0.60722024)","(115, 0, 0.59398649)","(50, 0, 0.57486482)","(130, 0, 0.58800544)","(240, 0, 0.6239873)","(103, 0, 0.59834531)","(125, 0, 0.5803948)","(63, 0, 0.57815474)","(116, 0, 0.57721978)","(157, 0, 0.59554696)"
