,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,"(43, 0, 0.85105625)","(126, 0, 0.81354259)","(21, 0, 0.82838762)","(22, 0, 0.82659991)","(40, 0, 0.87780663)","(174, 0, 0.87397736)","(211, 0, 0.7937269)","(166, 0, 0.84086661)","(170, 0, 0.81214673)","(247, 0, 0.86638919)","(21, 0, 0.92200109)","(136, 0, 0.82807643)","(9, 0, 0.7971182)","(207, 0, 0.80788053)","(79, 0, 0.80341511)","(60, 0, 0.80478694)"
1,"(42, 0, 0.77212413)","(127, 0, 0.78921836)","(20, 0, 0.78863074)","(23, 0, 0.79437299)","(41, 0, 0.78036929)","(175, 0, 0.80873576)","(210, 0, 0.77689497)","(167, 0, 0.80119264)","(171, 0, 0.79578198)","(246, 0, 0.79377308)","(20, 0, 0.80087094)","(137, 0, 0.78064018)","(8, 0, 0.7812595)","(206, 0, 0.77280542)","(78, 0, 0.77924422)","(61, 0, 0.79083965)"
2,"(93, 0, 0.6052788)","(9, 0, 0.67663858)","(99, 0, 0.63040758)","(96, 0, 0.61477473)","(95, 0, 0.62502444)","(216, 0, 0.64251904)","(164, 0, 0.65033222)","(112, 0, 0.59111102)","(221, 0, 0.66917756)","(128, 0, 0.6261402)","(99, 0, 0.66069802)","(254, 0, 0.63844961)","(127, 0, 0.60857897)","(184, 0, 0.60560672)","(56, 0, 0.59868784)","(75, 0, 0.63932236)"
3,"(112, 0, 0.5862013)","(38, 0, 0.64427753)","(98, 0, 0.62840528)","(97, 0, 0.61470348)","(94, 0, 0.62027099)","(227, 0, 0.60527078)","(74, 0, 0.63818916)","(209, 0, 0.58874824)","(220, 0, 0.62940612)","(129, 0, 0.60628482)","(98, 0, 0.62835867)","(121, 0, 0.58948992)","(126, 0, 0.60340177)","(150, 0, 0.60335355)","(152, 0, 0.59757298)","(74, 0, 0.62041374)"
4,"(114, 0, 0.57479337)","(23, 0, 0.62235504)","(194, 0, 0.60078953)","(192, 0, 0.59424397)","(176, 0, 0.62000184)","(217, 0, 0.60479641)","(165, 0, 0.61723909)","(4, 0, 0.58587409)","(22, 0, 0.61858728)","(175, 0, 0.59849246)","(124, 0, 0.60596192)","(225, 0, 0.58857175)","(223, 0, 0.58143727)","(185, 0, 0.60232046)","(57, 0, 0.58210963)","(101, 0, 0.57650312)"
5,"(178, 0, 0.57043406)","(154, 0, 0.61792849)","(77, 0, 0.59790095)","(193, 0, 0.58961677)","(136, 0, 0.60911684)","(246, 0, 0.59801373)","(5, 0, 0.60537236)","(208, 0, 0.57662505)","(0, 0, 0.61552205)","(33, 0, 0.59571535)","(11, 0, 0.60169077)","(209, 0, 0.5815101)","(80, 0, 0.58073159)","(87, 0, 0.58917829)","(153, 0, 0.57928269)","(100, 0, 0.57555032)"
6,"(234, 0, 0.56749304)","(8, 0, 0.61733779)","(240, 0, 0.58968003)","(78, 0, 0.58418419)","(112, 0, 0.60481473)","(187, 0, 0.59003377)","(138, 0, 0.59896397)","(60, 0, 0.57564827)","(10, 0, 0.6103699)","(32, 0, 0.58387552)","(162, 0, 0.59356666)","(208, 0, 0.57907472)","(222, 0, 0.57866993)","(166, 0, 0.57583267)","(237, 0, 0.57295649)","(234, 0, 0.57479004)"
7,"(232, 0, 0.56456656)","(168, 0, 0.61320376)","(124, 0, 0.5817602)","(132, 0, 0.57871919)","(255, 0, 0.60032461)","(121, 0, 0.58740826)","(139, 0, 0.59758606)","(7, 0, 0.5696542)","(125, 0, 0.6089226)","(35, 0, 0.57926045)","(140, 0, 0.59318897)","(26, 0, 0.57607079)","(168, 0, 0.5691501)","(73, 0, 0.57459832)","(77, 0, 0.56489975)","(235, 0, 0.57332218)"
8,"(92, 0, 0.56314661)","(222, 0, 0.6064504)","(195, 0, 0.57880353)","(127, 0, 0.57497181)","(199, 0, 0.59630947)","(60, 0, 0.57367652)","(16, 0, 0.58430491)","(62, 0, 0.56718474)","(56, 0, 0.60532927)","(87, 0, 0.5762331)","(240, 0, 0.58997489)","(95, 0, 0.5757027)","(169, 0, 0.5671674)","(86, 0, 0.57235401)","(221, 0, 0.56462288)","(156, 0, 0.57240182)"
