,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,"(43, 0, 0.86147003)","(126, 0, 0.81249663)","(21, 0, 0.80831681)","(22, 0, 0.7607993)","(40, 0, 0.86361019)","(174, 0, 0.85971787)","(210, 0, 0.75426063)","(166, 0, 0.81761528)","(171, 0, 0.40056172)","(247, 0, 0.88040182)","(21, 0, 0.92773627)","(136, 0, 0.83422626)","(8, 0, 0.36685049)","(207, 0, 0.80363965)","(79, 0, 0.7809754)","(60, 0, 0.80253674)"
1,"(26, 0, 0.75779148)","(191, 0, 0.72177665)","(36, 0, 0.71693933)","(215, 0, 0.66911131)","(25, 0, 0.75229182)","(147, 0, 0.74540749)","(254, 0, 0.67174695)","(138, 0, 0.71997123)","(106, 0, 0.38105238)","(251, 0, 0.76985849)","(59, 0, 0.80714694)","(73, 0, 0.74009714)","(9, 0, 0.36090945)","(14, 0, 0.71028407)","(99, 0, 0.695006)","(48, 0, 0.71535551)"
2,"(5, 0, 0.75394748)","(80, 0, 0.71255076)","(59, 0, 0.70523555)","(56, 0, 0.66715782)","(4, 0, 0.75046878)","(128, 0, 0.7448443)","(19, 0, 0.66605241)","(234, 0, 0.70827199)","(235, 0, 0.37505682)","(219, 0, 0.76932646)","(25, 0, 0.80710198)","(166, 0, 0.73819024)","(196, 0, 0.34249871)","(254, 0, 0.70572686)","(238, 0, 0.67424877)","(16, 0, 0.71002391)"
3,"(39, 0, 0.74861961)","(82, 0, 0.71123336)","(57, 0, 0.7037323)","(39, 0, 0.66177217)","(233, 0, 0.74888802)","(130, 0, 0.74434384)","(252, 0, 0.66324996)","(132, 0, 0.70435889)","(133, 0, 0.37360023)","(217, 0, 0.7682651)","(36, 0, 0.80574093)","(52, 0, 0.73515819)","(200, 0, 0.33781806)","(225, 0, 0.69929686)","(109, 0, 0.67381637)","(1, 0, 0.7067391)"
4,"(234, 0, 0.7472583)","(255, 0, 0.70652919)","(40, 0, 0.7013361)","(52, 0, 0.66176109)","(6, 0, 0.74872031)","(159, 0, 0.7412766)","(83, 0, 0.66150916)","(168, 0, 0.70295801)","(42, 0, 0.36946792)","(198, 0, 0.7668127)","(57, 0, 0.80481483)","(181, 0, 0.73159118)","(230, 0, 0.33313415)","(195, 0, 0.69780489)","(206, 0, 0.67350531)","(30, 0, 0.70601779)"
5,"(22, 0, 0.74594627)","(92, 0, 0.70431487)","(25, 0, 0.70114515)","(151, 0, 0.65922257)","(36, 0, 0.74863847)","(111, 0, 0.74110429)","(115, 0, 0.65975074)","(7, 0, 0.70229613)","(169, 0, 0.36895242)","(187, 0, 0.76474728)","(40, 0, 0.80407278)","(9, 0, 0.73096378)","(155, 0, 0.33197629)","(237, 0, 0.69425434)","(142, 0, 0.67338152)","(13, 0, 0.7057623)"
6,"(151, 0, 0.74421879)","(114, 0, 0.7037778)","(55, 0, 0.7002778)","(43, 0, 0.65783998)","(148, 0, 0.74838201)","(67, 0, 0.73900638)","(220, 0, 0.65964594)","(86, 0, 0.70165689)","(68, 0, 0.36862055)","(202, 0, 0.76312209)","(182, 0, 0.80230246)","(101, 0, 0.72939472)","(11, 0, 0.32858832)","(227, 0, 0.69332964)","(65, 0, 0.6714901)","(50, 0, 0.70489506)"
7,"(136, 0, 0.74267819)","(112, 0, 0.69813369)","(212, 0, 0.70000061)","(26, 0, 0.65603766)","(21, 0, 0.74835605)","(162, 0, 0.7384193)","(17, 0, 0.65932601)","(103, 0, 0.70069587)","(102, 0, 0.36465711)","(7, 0, 0.76259013)","(212, 0, 0.80034843)","(170, 0, 0.72904436)","(73, 0, 0.32738315)","(115, 0, 0.69266459)","(3, 0, 0.66755017)","(162, 0, 0.70467485)"
8,"(198, 0, 0.74267272)","(221, 0, 0.69703778)","(169, 0, 0.69998341)","(170, 0, 0.65467063)","(100, 0, 0.74596389)","(15, 0, 0.73473497)","(158, 0, 0.65829956)","(151, 0, 0.69917732)","(57, 0, 0.36376088)","(54, 0, 0.76200002)","(55, 0, 0.79686316)","(132, 0, 0.72800428)","(84, 0, 0.32725821)","(242, 0, 0.6917384)","(140, 0, 0.6659234)","(253, 0, 0.70180928)"
