,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,7,0,0,0,0,0,0,25,0,0,5,215,0,3,31
0,"(43, 0, 0.87704965)","(133, 0, 0.91541081)","(21, 0, 0.86459637)","(22, 0, 0.89079482)","(40, 0, 0.93484812)","(174, 0, 0.87579993)","(210, 0, 0.84985345)","(166, 0, 0.92309388)","(150, 0, 0.82280575)","(247, 0, 0.92538395)","(21, 0, 0.93287794)","(81, 0, 0.90477594)","(182, 0, 0.79980248)","(207, 0, 0.86380683)","(16, 0, 0.86674406)","(183, 0, 0.83054389)"
1,"(185, 0, 0.85155554)","(212, 0, 0.90213822)","(32, 0, 0.83225733)","(232, 0, 0.87365605)","(157, 0, 0.90783517)","(104, 0, 0.84068864)","(254, 0, 0.8248902)","(132, 0, 0.90173967)","(40, 0, 0.79214905)","(202, 0, 0.88220942)","(147, 0, 0.88582806)","(205, 0, 0.89391608)","(234, 0, 0.79554375)","(52, 0, 0.85198621)","(102, 0, 0.85907705)","(113, 0, 0.82076259)"
2,"(143, 0, 0.85155554)","(3, 0, 0.89552976)","(137, 0, 0.8290145)","(207, 0, 0.87141628)","(221, 0, 0.90593469)","(255, 0, 0.80483143)","(5, 0, 0.8070708)","(252, 0, 0.89341744)","(207, 0, 0.77725438)","(82, 0, 0.86806474)","(114, 0, 0.87620814)","(54, 0, 0.89192926)","(54, 0, 0.77568446)","(252, 0, 0.83023511)","(1, 0, 0.85643173)","(242, 0, 0.81204495)"
3,"(24, 0, 0.84898909)","(13, 0, 0.895157)","(180, 0, 0.81091245)","(242, 0, 0.87088963)","(99, 0, 0.90525997)","(45, 0, 0.80148844)","(220, 0, 0.79801459)","(37, 0, 0.88626152)","(255, 0, 0.77552626)","(31, 0, 0.85104147)","(130, 0, 0.8750413)","(228, 0, 0.88379519)","(210, 0, 0.77239924)","(96, 0, 0.82905846)","(79, 0, 0.85596466)","(255, 0, 0.79475903)"
4,"(52, 0, 0.84383659)","(18, 0, 0.89161506)","(91, 0, 0.79735362)","(88, 0, 0.86702088)","(140, 0, 0.90178096)","(114, 0, 0.79972729)","(190, 0, 0.79438224)","(242, 0, 0.88315888)","(117, 0, 0.75072084)","(237, 0, 0.85004533)","(109, 0, 0.85856864)","(115, 0, 0.88236969)","(238, 0, 0.76710839)","(83, 0, 0.82890411)","(94, 0, 0.85339806)","(102, 0, 0.78969504)"
5,"(158, 0, 0.83697181)","(28, 0, 0.88463221)","(140, 0, 0.79551313)","(46, 0, 0.85996326)","(21, 0, 0.90139843)","(65, 0, 0.79767265)","(228, 0, 0.78899366)","(202, 0, 0.88300506)","(21, 0, 0.74964232)","(208, 0, 0.84979637)","(250, 0, 0.85708625)","(136, 0, 0.88224476)","(81, 0, 0.76444476)","(138, 0, 0.82784366)","(121, 0, 0.84434177)","(122, 0, 0.78788456)"
6,"(9, 0, 0.83139907)","(218, 0, 0.88320691)","(30, 0, 0.79475271)","(2, 0, 0.85250696)","(135, 0, 0.89726106)","(250, 0, 0.79675342)","(17, 0, 0.78797744)","(19, 0, 0.88218737)","(181, 0, 0.74005477)","(226, 0, 0.84832599)","(1, 0, 0.85414887)","(20, 0, 0.8811143)","(98, 0, 0.76240787)","(232, 0, 0.82071214)","(119, 0, 0.84385962)","(152, 0, 0.78646769)"
7,"(46, 0, 0.83057784)","(126, 0, 0.88240768)","(157, 0, 0.78955602)","(193, 0, 0.84408869)","(211, 0, 0.89485663)","(211, 0, 0.79191478)","(205, 0, 0.77354456)","(227, 0, 0.88048843)","(60, 0, 0.73860058)","(46, 0, 0.84453472)","(4, 0, 0.84420705)","(153, 0, 0.88100334)","(241, 0, 0.75977939)","(149, 0, 0.81868663)","(140, 0, 0.84303286)","(229, 0, 0.77702738)"
8,"(247, 0, 0.82919085)","(203, 0, 0.88146441)","(191, 0, 0.78865461)","(129, 0, 0.83822075)","(10, 0, 0.89154552)","(102, 0, 0.79149844)","(131, 0, 0.77299306)","(63, 0, 0.8786084)","(195, 0, 0.73477115)","(88, 0, 0.84102408)","(152, 0, 0.83838311)","(239, 0, 0.87897199)","(251, 0, 0.75925444)","(2, 0, 0.81753134)","(177, 0, 0.84287883)","(163, 0, 0.7721848)"
