,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,93,210,74,157,154,122,82,16,224,75,102,241,106,20,135,59
0,"(254, 0, 1.)","(255, 0, 1.)","(244, 0, 1.)","(250, 0, 1.)","(249, 0, 1.)","(251, 0, 1.)","(255, 0, 1.)","(246, 0, 1.)","(252, 0, 1.)","(252, 0, 1.)","(254, 0, 1.)","(254, 0, 1.)","(255, 0, 1.)","(255, 0, 1.)","(139, 255, nan)","(244, 0, 1.)"
1,"(248, 0, 1.)","(244, 0, 1.)","(237, 0, 1.)","(245, 0, 1.)","(248, 0, 1.)","(244, 0, 1.)","(251, 0, 1.)","(243, 0, 1.)","(249, 0, 1.)","(245, 0, 1.)","(252, 0, 1.)","(251, 0, 1.)","(254, 0, 1.)","(252, 0, 1.)","(255, 0, 1.)","(240, 0, 1.)"
2,"(246, 0, 1.)","(243, 0, 1.)","(235, 0, 1.)","(244, 0, 1.)","(247, 0, 1.)","(241, 0, 1.)","(250, 0, 1.)","(234, 0, 1.)","(248, 0, 1.)","(243, 0, 1.)","(251, 0, 1.)","(249, 0, 1.)","(252, 0, 1.)","(251, 0, 1.)","(253, 0, 1.)","(233, 0, 1.)"
3,"(243, 0, 1.)","(242, 0, 1.)","(232, 0, 1.)","(243, 0, 1.)","(243, 0, 1.)","(240, 0, 1.)","(245, 0, 1.)","(233, 0, 1.)","(247, 0, 1.)","(241, 0, 1.)","(249, 0, 1.)","(247, 0, 1.)","(251, 0, 1.)","(250, 0, 1.)","(252, 0, 1.)","(232, 0, 1.)"
4,"(242, 0, 1.)","(240, 0, 1.)","(227, 0, 1.)","(239, 0, 1.)","(240, 0, 1.)","(235, 0, 1.)","(244, 0, 1.)","(230, 0, 1.)","(246, 0, 1.)","(240, 0, 1.)","(244, 0, 1.)","(246, 0, 1.)","(250, 0, 1.)","(246, 0, 1.)","(249, 0, 1.)","(231, 0, 1.)"
5,"(239, 0, 1.)","(239, 0, 1.)","(224, 0, 1.)","(232, 0, 1.)","(239, 0, 1.)","(234, 0, 1.)","(241, 0, 1.)","(227, 0, 1.)","(243, 0, 1.)","(226, 0, 1.)","(243, 0, 1.)","(245, 0, 1.)","(245, 0, 1.)","(243, 0, 1.)","(248, 0, 1.)","(229, 0, 1.)"
6,"(237, 0, 1.)","(238, 0, 1.)","(216, 0, 1.)","(229, 0, 1.)","(235, 0, 1.)","(230, 0, 1.)","(238, 0, 1.)","(226, 0, 1.)","(242, 0, 1.)","(224, 0, 1.)","(241, 0, 1.)","(242, 0, 1.)","(241, 0, 1.)","(242, 0, 1.)","(244, 0, 1.)","(225, 0, 1.)"
7,"(233, 0, 1.)","(235, 0, 1.)","(214, 0, 1.)","(227, 0, 1.)","(231, 0, 1.)","(229, 0, 1.)","(235, 0, 1.)","(224, 0, 1.)","(239, 0, 1.)","(221, 0, 1.)","(237, 0, 1.)","(241, 0, 1.)","(239, 0, 1.)","(241, 0, 1.)","(239, 0, 1.)","(212, 0, 1.)"
8,"(232, 0, 1.)","(233, 0, 1.)","(212, 0, 1.)","(223, 0, 1.)","(229, 0, 1.)","(227, 0, 1.)","(229, 0, 1.)","(223, 0, 1.)","(237, 0, 1.)","(219, 0, 1.)","(235, 0, 1.)","(240, 0, 1.)","(238, 0, 1.)","(240, 0, 1.)","(238, 0, 1.)","(209, 0, 1.)"
