,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PGE=,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,"(43, 0, 0.85542637)","(126, 0, 0.80616204)","(21, 0, 0.8097473)","(23, 0, 0.79672736)","(40, 0, 0.86636527)","(174, 0, 0.85653859)","(211, 0, 0.79546939)","(166, 0, 0.81531216)","(171, 0, 0.78473952)","(247, 0, 0.87030203)","(21, 0, 0.9268144)","(136, 0, 0.83022132)","(9, 0, 0.79374773)","(207, 0, 0.81076733)","(79, 0, 0.78824919)","(60, 0, 0.80950771)"
1,"(42, 0, 0.77470557)","(127, 0, 0.79877309)","(20, 0, 0.79145854)","(22, 0, 0.79144046)","(41, 0, 0.79314902)","(175, 0, 0.79083278)","(210, 0, 0.77994468)","(167, 0, 0.78651695)","(170, 0, 0.78098423)","(246, 0, 0.78729304)","(20, 0, 0.78959378)","(137, 0, 0.79560279)","(8, 0, 0.78607526)","(206, 0, 0.80375187)","(78, 0, 0.78425352)","(61, 0, 0.79236758)"
2,"(92, 0, 0.60932385)","(9, 0, 0.62163086)","(98, 0, 0.60447054)","(96, 0, 0.63382049)","(94, 0, 0.60730595)","(216, 0, 0.61103663)","(165, 0, 0.60713601)","(209, 0, 0.60775032)","(221, 0, 0.62185029)","(128, 0, 0.61361765)","(98, 0, 0.61783129)","(254, 0, 0.62193094)","(127, 0, 0.61412937)","(184, 0, 0.6152619)","(56, 0, 0.61712248)","(74, 0, 0.60318717)"
3,"(93, 0, 0.59523469)","(8, 0, 0.59808047)","(99, 0, 0.60406212)","(97, 0, 0.62140863)","(95, 0, 0.60546696)","(217, 0, 0.60274211)","(164, 0, 0.60386918)","(208, 0, 0.60161601)","(220, 0, 0.59490805)","(129, 0, 0.61179928)","(99, 0, 0.61009749)","(255, 0, 0.61204282)","(126, 0, 0.5992149)","(185, 0, 0.61371259)","(57, 0, 0.60211328)","(75, 0, 0.59603174)"
4,"(253, 0, 0.57332055)","(169, 0, 0.59490925)","(195, 0, 0.57348143)","(79, 0, 0.60207494)","(254, 0, 0.56968402)","(120, 0, 0.56682213)","(5, 0, 0.57243527)","(112, 0, 0.57987404)","(125, 0, 0.593412)","(33, 0, 0.57816627)","(194, 0, 0.5805336)","(94, 0, 0.58208938)","(222, 0, 0.57988236)","(25, 0, 0.59050759)","(152, 0, 0.57879705)","(234, 0, 0.57482163)"
5,"(115, 0, 0.56841866)","(168, 0, 0.57738735)","(77, 0, 0.5728695)","(192, 0, 0.58297314)","(255, 0, 0.56462326)","(247, 0, 0.56177336)","(186, 0, 0.5619082)","(255, 0, 0.57481442)","(243, 0, 0.57476518)","(32, 0, 0.5762643)","(195, 0, 0.57767456)","(209, 0, 0.5794629)","(81, 0, 0.57779492)","(150, 0, 0.57278096)","(23, 0, 0.57639444)","(235, 0, 0.57449683)"
6,"(114, 0, 0.56798117)","(223, 0, 0.56830724)","(194, 0, 0.56771861)","(143, 0, 0.57572761)","(136, 0, 0.56083728)","(121, 0, 0.56142105)","(74, 0, 0.5615474)","(113, 0, 0.56922184)","(124, 0, 0.57008183)","(174, 0, 0.56817192)","(77, 0, 0.57668272)","(95, 0, 0.57188127)","(223, 0, 0.57444264)","(151, 0, 0.56992283)","(153, 0, 0.56570101)","(165, 0, 0.57306856)"
7,"(252, 0, 0.56477167)","(39, 0, 0.56306876)","(181, 0, 0.56346931)","(127, 0, 0.56802069)","(113, 0, 0.56053969)","(4, 0, 0.55356056)","(4, 0, 0.56148799)","(63, 0, 0.56459671)","(10, 0, 0.56662828)","(175, 0, 0.56242807)","(76, 0, 0.57109448)","(43, 0, 0.56236677)","(144, 0, 0.55890021)","(24, 0, 0.56991681)","(215, 0, 0.56372399)","(164, 0, 0.57083853)"
8,"(178, 0, 0.55206952)","(38, 0, 0.56269447)","(141, 0, 0.55265712)","(183, 0, 0.56774755)","(137, 0, 0.55678461)","(246, 0, 0.55290548)","(73, 0, 0.55807164)","(206, 0, 0.55368768)","(242, 0, 0.56657397)","(93, 0, 0.56030275)","(181, 0, 0.56422681)","(41, 0, 0.56043532)","(80, 0, 0.55628989)","(86, 0, 0.56780602)","(238, 0, 0.56098565)","(100, 0, 0.5630421)"
